Link,Tiêu đề,Địa chỉ,Mức giá,Giá/m²,Số phòng ngủ,Huyện,Diện tích,Mặt tiền,Đường vào,Hướng nhà,Hướng ban công,Số tầng,Số toilet,Pháp lý,Latitude,Longitude
https://batdongsan.com.vn/ban-dat-duong-dt-377-xa-lien-nghia/nhinh-3ty-so-huu-ngay-99m-dau-gia-ba-khe-5m-giap-dt377-pr40814126,Nhỉnh 3tỷ sở hữu ngay 99m2 đấu giá Bá Khê - Liên Nghĩa đường 6m. Giáp đường DT377,"Đường ĐT 377, Xã Liên Nghĩa, Văn Giang, Hưng Yên",Thỏa thuận,,,Văn Giang,99 m²,7 m,6 m,Đông,,,,Sổ đỏ/ Sổ hồng,20.9144022300308,105.934547362265
https://batdongsan.com.vn/ban-dat-xa-lien-nghia/ban-200-met-lo-goc-hai-mat-tien-tai-phi-liet-van-giang-pr40814058,"Bán đất 200 m2, lô góc hai mặt tiền tại Phi Liệt - Liên Nghĩa - Văn Giang","Xã Liên Nghĩa, Văn Giang, Hưng Yên",25 triệu/m²,~50 triệu,,Văn Giang,2 m²,13 m,3 m,Đông - Nam,,,,,20.9144727681394,105.934448979988
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-xuan-quan-prj-the-fibonan-ecopark/-3pn-du-an-chi-4-4-ty-tang-noi-that-80-trieu-pr40814053,"Căn hộ 3PN dự án The Fibonan chỉ 4,4 tỷ. Tặng nội thất 80 triệu","Dự án The Fibonan Ecopark, Xã Xuân Quan, Văn Giang, Hưng Yên","4,4 tỷ","~54,7 triệu/m²",3 phòng,Văn Giang,"80,44 m²",,,,,,2 phòng,Hợp đồng mua bán,20.962055206298828,105.93180084228516
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-xuan-quan-prj-swan-lake-onsen-residences/ban-nhanh-2pn2wc-dien-tich-67m2-view-toa-r3-ecopark-pr40706133,"Bán nhanh căn 2PN 2WC, diện tích 67m2 view hồ tòa R3 Onsen Ecopark","Dự án Swan Lake Onsen, Xã Xuân Quan, Văn Giang, Hưng Yên","3,95 tỷ","~58,96 triệu/m²",2 phòng,Văn Giang,67 m²,,,Tây - Bắc,Đông - Nam,,2 phòng,Hợp đồng mua bán,20.9689693450928,105.920051574707
https://batdongsan.com.vn/ban-nha-mat-pho-duong-thuy-nguyen-xa-xuan-quan/ban-dt-120m2-x-4t-tien-6m-pr40723890,"Bán nhà mặt phố Thủy Nguyên, EcoPark DT 120m2 x 4T, mặt tiền 6m","Đường Thủy Nguyên, Xã Xuân Quan, Văn Giang, Hưng Yên",23 tỷ,"~191,67 triệu/m²",4 phòng,Văn Giang,120 m²,6 m,20 m,,,4 tầng,5 phòng,Sổ đỏ/ Sổ hồng,20.9671257191867,105.919538115869
https://batdongsan.com.vn/ban-nha-rieng-xa-tan-tien-1/ban-nhanh-sieu-pham-biet-thu-don-lap-sieu-vip-mat-rong-17-m-sat-vach-vin2-3-pr40813987,Bán nhanh siêu phẩm biệt thự đơn lập siêu VIP mặt tiền rộng 17 m sát vách Vin2 - 3,"Xã Tân Tiến, Văn Giang, Hưng Yên",24 tỷ,"~59,7 triệu/m²",4 phòng,Văn Giang,402 m²,17 m,13 m,Tây - Bắc,Tây - Bắc,3 tầng,4 phòng,Sổ đỏ/ Sổ hồng,20.9187618698807,105.959979141148
https://batdongsan.com.vn/ban-dat-xa-phung-cong/lo-goc-ngo-o-to-thong-chi-nhinh-3-ty-bao-moi-loai-phi-pr40813925,Lô góc Phụng Công - ngõ ô tô thông chỉ nhỉnh 3 tỷ bao mọi loại phí,"Xã Phụng Công, Văn Giang, Hưng Yên",40 triệu/m²,~4 tỷ,,Văn Giang,100 m²,,4 m,Đông - Bắc,,,,Sổ đỏ/ Sổ hồng.,20.9520636510285,105.926547831274
https://batdongsan.com.vn/ban-dat-thi-tran-nhu-quynh/ban-59m2-o-tai-ngoc-duong-xe-o-to-16-cho-vao-thoai-mai-tiep-giap-truc-chinh-gia-hop-ly-pr40813906,"Bán 59m2 đất ở tại Ngọc Quỳnh, đường xe ô tô 16 chỗ vào thoải mái, tiếp giáp trục chính, giá hợp lý","Thị trấn Như Quỳnh, Văn Lâm, Hưng Yên",Thỏa thuận,,,Văn Lâm,59 m²,"4,2 m",5 m,,,,,Sổ đỏ/ Sổ hồng,20.9863593811672,105.994104324148
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-truc-1-xa-xuan-quan-prj-khu-do-thi-ecopark/-chinh-chu-gia-dinh-toi-ban-duplex-cao-cap-150m2-full-view-song-hong-cuc-dep-pr40846312,"(Chính chủ) Gia đình tôi cần bán căn Duplex cao cấp 150m2 Ecopark full đồ, view sông Hồng cực đẹp","Dự án Ecopark, Đường Trúc, Xã Xuân Quan, Văn Giang, Hưng Yên","9,2 tỷ","~61,33 triệu/m²",3 phòng,Văn Giang,150 m²,,,,,,3 phòng,Sổ đỏ/ Sổ hồng,20.97422218322754,105.9221420288086
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-xuan-quan-prj-the-fibonan-ecopark/truc-tiep-cdt-ban-gia-tot-nhat-mua-o-hay-dau-tu-chi-tu-850tr-ls-0-full-tu-bep-dieu-a-pr40164078,Trực tiếp CĐT bán căn hộ giá tốt nhất mua ở hay đầu tư chỉ từ 850tr + LS 0% full tủ bếp + điều hòa,"Dự án The Fibonan Ecopark, Xã Xuân Quan, Văn Giang, Hưng Yên","2,8 tỷ","~47,61 triệu/m²",2 phòng,Văn Giang,"58,81 m²",,,,,,2 phòng,HĐ,20.9620552062988,105.931800842285
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-xuan-quan-prj-the-fibonan-ecopark/em-giang-pkd-chia-se-6-yeu-to-hoi-tu-tai-ck-7-gtch-htls-0-24th-qua-tan-gia-100tr-pr40588012,"Em Giang PKD chia sẻ 6 yếu tố hội tụ tại The Fibonan,căn 3N 79m2 CK 7%,HTLS 0% 24th, tân gia 100tr","Dự án The Fibonan Ecopark, Xã Xuân Quan, Văn Giang, Hưng Yên","3,9 tỷ","~49,37 triệu/m²",3 phòng,Văn Giang,79 m²,,,Đông - Nam,Đông - Nam,,2 phòng,Sổ đỏ/ Sổ hồng,20.9620552062988,105.931800842285
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-cuu-cao-prj-the-fibonan-ecopark/ban-2pn-dep-nhat-du-an-ban-cong-dong-nam-view-song-san-golf-3-5ty-htls-0-ck6-60-trieu-pr40796423,"Bán căn 2PN đẹp nhất dự án ban công Đông Nam view sông, sân golf 3.5tỷ, HTLS 0%, CK 6% + 60 triệu","Dự án The Fibonan Ecopark, Xã Cửu Cao, Văn Giang, Hưng Yên","3,5 tỷ","~51,47 triệu/m²",2 phòng,Văn Giang,68 m²,,,Tây - Bắc,Đông - Nam,,2 phòng,HĐMB,20.9620552062988,105.931800842285
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-xuan-quan-prj-the-fibonan-ecopark/em-giang-pkd-chu-dau-tu-chi-600tr-so-huu-ngay-2pn-ck-9-htls-0-trong-24th-qua-tang-25tr-pr39641609,"Em Giang PKD chủ đầu tư giảm ngay 300tr căn hộ 2PN CK 9%, HTLS 0% trong 24th, quà tặng tân gia 45tr","Dự án The Fibonan Ecopark, Xã Xuân Quan, Văn Giang, Hưng Yên","3,1 tỷ","~47,69 triệu/m²",2 phòng,Văn Giang,65 m²,,,Đông - Nam,Đông - Nam,,2 phòng,Sổ đỏ/ Sổ hồng,20.962055206298828,105.93180084228516
https://batdongsan.com.vn/ban-dat-xa-dong-tao/346m2-duong-xe-tai-gan-song-mat-tien-13-35m-thich-hop-dau-tu-de-o-pr40746970,"346m2 đường xe tải gần sông, mặt tiền 13,35m thích hợp đầu tư để ở","Xã Đông Tảo, Khoái Châu, Hưng Yên",11 triệu/m²,"~3,81 tỷ",,Khoái Châu,346 m²,"13,35 m",,,,,,Sổ đỏ,20.8916905596844,105.955354983578
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-truc-1-xa-xuan-quan-prj-khu-do-thi-ecopark/tong-dien-ban-nhanh-don-lap-319-m2-36-5-ty-pr40583999,"Tống Diễn 0944 866 ***. Bán nhanh biệt thự đơn lập Ecopark, 319 m2, 36.5 tỷ","Dự án Ecopark, Đường Trúc, Xã Xuân Quan, Văn Giang, Hưng Yên","36,5 tỷ","~114,42 triệu/m²",4 phòng,Văn Giang,319 m²,18 m,6 m,Tây - Nam,,3 tầng,4 phòng,Sổ đỏ/ Sổ hồng,20.9742221832275,105.922142028809
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-truc-1-xa-xuan-quan-prj-khu-do-thi-ecopark/tong-dien-ban-gap-tho-20-5-ty-pr39820802,"Tống Diễn 0944 866 ***. Bán song lập Vườn Tùng Ecopark, nhà thô, hoàn thiện mặt ngoài, giá chuẩn","Dự án Ecopark, Đường Trúc, Xã Xuân Quan, Văn Giang, Hưng Yên",22 tỷ,"~135,8 triệu/m²",4 phòng,Văn Giang,162 m²,20 m,6 m,Đông - Nam,,3 tầng,4 phòng,Sổ đỏ/ Sổ hồng.,20.97422218322754,105.9221420288086
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-truc-1-xa-xuan-quan-prj-khu-do-thi-ecopark/tong-dien-ban-nhanh-don-lap-gia-re-nhat-truong-pr40472795,"Tống Diễn 0944 866 ***. Bán nhanh biệt thự đơn lập Ecopark, giá rẻ nhất thị trường","Dự án Ecopark, Đường Trúc, Xã Xuân Quan, Văn Giang, Hưng Yên",67 tỷ,"~118,17 triệu/m²",4 phòng,Văn Giang,567 m²,20 m,6 m,Tây - Nam,,3 tầng,4 phòng,Sổ đỏ/ Sổ hồng,20.97422218322754,105.9221420288086
https://batdongsan.com.vn/ban-dat-xa-tan-quang/ban-nhanh-99m2-truc-chinh-binh-luong-kd-sieu-dep-gia-cuc-dep-cho-nha-dau-tu-pr40813866,"Bán nhanh 99m2 trục chính Bình Lương - Tân Quang, KD siêu đẹp. Giá cực đẹp cho nhà đầu tư","Xã Tân Quang, Văn Lâm, Hưng Yên",41 triệu/m²,"~4,06 tỷ",,Văn Lâm,99 m²,"4,5 m",7 m,,,,,Sổ đỏ/ Sổ hồng,20.9754053048298,105.974401295327
https://batdongsan.com.vn/ban-dat-xa-lien-nghia/chi-hon-1-8ty-ban-co-ngay-lo-76m-tai-dan-kim-van-giang-hung-yen-pr40813824,Chỉ hơn 1.8 tỷ bạn có ngay lô đất 76.3m2 tại Đan Kim Liên Nghĩa Văn Giang Hưng Yên,"Xã Liên Nghĩa, Huyện Văn Giang, Hưng Yên",Thỏa thuận,,,Văn Giang,"76,3 m²",,,,,,,Sổ đỏ/ Sổ hồng,20.9144575702805,105.933973475832
https://batdongsan.com.vn/ban-dat-xa-dong-tao/ban-75m2-dau-gia-moi-khoai-chau-gan-cho-dau-moi-vanh-dai-4-pr40813633,"Bán 75m2 đấu giá mới Đông Tảo, Khoái Châu gần chợ đầu mối, vành đai 4","Xã Đông Tảo, Khoái Châu, Hưng Yên",Thỏa thuận,,,Khoái Châu,75 m²,5 m,10 m,,,,,,20.891719700994,105.955390477138
https://batdongsan.com.vn/ban-dat-xa-lien-nghia/tai-chinh-loanh-quanh-1-8-ty-so-huu-ngay-lo-vuong-van-tai-dan-kim-nghia-pr40813609,"Tài chính loanh quanh 1,8 tỷ sở hữu ngay lô đất vuông vắn tại Đan Kim, Liên Nghĩa","Xã Liên Nghĩa, Văn Giang, Hưng Yên",Thỏa thuận,,,Văn Giang,"76,4 m²",,,,,,,,20.9140373209007,105.934248951459
https://batdongsan.com.vn/ban-dat-thi-tran-van-giang/ban-cong-luan-1-gan-kdt-xuan-cau-va-kdt-ecopark-pr40813421,"Bán đất Công Luận 1, Thị Trấn Văn Giang gần KĐT Xuân Cầu và KĐT Ecopark","Thị trấn Văn Giang, Văn Giang, Hưng Yên",Thỏa thuận,,,Văn Giang,89 m²,"4,7 m",,,,,,,20.9357859218497,105.929819162926
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-xuan-quan-prj-the-fibonan-ecopark/gioi-thieu-2pn-dien-tich-vua-xinh-huong-dep-o-thich-dau-tu-lai-len-troi-pr40813355,"Giới thiệu căn hộ 2PN Fibonan diện tích vừa xinh, hướng đẹp, ở thích, đầu tư lãi lên trời","Dự án The Fibonan Ecopark, Xã Xuân Quan, Văn Giang, Hưng Yên",Thỏa thuận,,2 phòng,Văn Giang,"65,19 m²",,,Đông - Nam,Đông - Nam,,2 phòng,Sổ đỏ/ Sổ hồng,20.962055206298828,105.93180084228516
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-phung-cong-prj-westbay-sky-residences-ecopark/ban-45m2-toa-c-gia-1-ty-8x-trieu-du-do-lh-pr40813346,"Bán căn hộ 45m2 chung cư Westbay Ecopark tòa C giá 1 tỷ 8x triệu đủ đồ, LH 0941 015 ***","Dự án Westbay Sky Residences - Ecopark , Xã Phụng Công, Văn Giang, Hưng Yên",Thỏa thuận,,1 phòng,Văn Giang,45 m²,,,Đông - Nam,Tây - Bắc,,1 phòng,Sổ đỏ/ Sổ hồng,20.951030731201172,105.9259262084961
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-bien-xanh-xa-long-hung-prj-the-empire-vinhomes-ocean-park-2/ban-1-trong-27-can-don-lap-bup-ngoc-trai-dep-nhat-2-pr40806246,Bán 1 trong 27 Căn biệt thự đơn lập búp Ngọc trai đẹp nhất Vinhomes Ocean Park 2,"Dự án The Empire - Vinhomes Ocean Park 2, Đường Biển Xanh, Xã Long Hưng, Văn Giang, Hưng Yên",80 tỷ,"~282,59 triệu/m²",,Văn Giang,"283,1 m²",,,,,,,,20.94243621826172,105.9552993774414
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-xuan-quan-prj-aqua-bay-sky-residences/-ban-1pn-1-1wc-toa-grandpark-aquabay-ecopark-da-co-so-du-do-lien-he-086292456-pr40420411,"Cần bán căn 1PN 1WC toà Grandpark Aquabay Ecopark đã có sổ, đủ đồ, chỉ 2,1 tỷ liên hệ: 086292456","Dự án Aqua Bay Sky Residences, Xã Xuân Quan, Văn Giang, Hưng Yên","2,1 tỷ","~43,75 triệu/m²",1 phòng,Văn Giang,48 m²,,,,,,1 phòng,Sổ đỏ/ Sổ hồng,20.9548931121826,105.939765930176
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-xuan-quan-prj-haven-park-residences/chinh-chu-ban-studio-eco-full-do-dep-gia-chi-1-5-ty-lien-he-pr40109650,"Chính chủ bán căn studio Haven Park Ecopark Hướng nam giá chỉ 1,5 tỷ, liên hệ: 0862 292 ***","Dự án Haven Park Residences, Xã Xuân Quan, Văn Giang, Hưng Yên","1,5 tỷ",~50 triệu/m²,1 phòng,Văn Giang,30 m²,,,,Nam,,1 phòng,Sổ đỏ/ Sổ hồng,20.9620552062988,105.931800842285
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-xuan-quan-prj-haven-park-residences/-ban-3pn-2wc-truc-01-eco-view-btd-gia-chi-6-4-ty-lien-he-pr40812792,"Cần bán căn hộ 3PN 2WC trục 01 Haven Park Ecopark view BTĐ, giá chỉ 6,4 tỷ, liên hệ 0862 292 ***","Dự án Haven Park Residences, Xã Xuân Quan, Văn Giang, Hưng Yên","6,4 tỷ","~52,58 triệu/m²",3 phòng,Văn Giang,"121,73 m²",,,,Đông - Nam,,2 phòng,Hợp đồng mua bán,20.962055206298828,105.93180084228516
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-truc-1-xa-xuan-quan-prj-chung-cu-sky-oasis/ban-duplex-tran-cao-ecopark-pr40584100,Bán căn hộ duplex trần cao Sky Oasis Ecopark,"Dự án Chung cư Sky Oasis, Đường Trúc, Xã Xuân Quan, Văn Giang, Hưng Yên",Thỏa thuận,,3 phòng,Văn Giang,175 m²,,,Đông - Nam,Đông - Nam,,3 phòng,Sổ đỏ/ Sổ hồng,20.968969345092773,105.92005157470703
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-truc-1-xa-xuan-quan-prj-chung-cu-sky-oasis/ban-2pn-view-dao-full-do-gia-tot-toa-ecopark-pr40812737,Bán căn 2PN view đảo full đồ giá tốt toà Sky Oasis Ecopark,"Chung cư Sky Oasis, Đường Trúc, Xã Xuân Quan, Văn Giang, Hưng Yên","3,08 tỷ","~53,1 triệu/m²",2 phòng,Văn Giang,58 m²,,,Đông - Nam,Đông - Nam,,2 phòng,Sổ đỏ/ Sổ hồng,20.96897,105.92005
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-bien-xanh-xa-long-hung-prj-the-empire-vinhomes-ocean-park-2/chinh-chu-ban-tu-lap-co-canh-cong-vien-be-boi-14-5-ty-pr40812732,"Chính chủ bán biệt thự Tứ lập Cọ xanh cạnh công viên bể bơi, 14,5 tỷ","Dự án The Empire - Vinhomes Ocean Park 2, Đường Biển Xanh, Xã Long Hưng, Văn Giang, Hưng Yên","14,5 tỷ","~120,83 triệu/m²",,Văn Giang,120 m²,,,,,,,Sổ đỏ/ Sổ hồng,20.94243621826172,105.9552993774414
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-long-hung-prj-the-empire-vinhomes-ocean-park-2/can-goc-dao-dua-sieu-sieu-vip-gia-re-nhat-thi-truong-pr40812700,"Căn góc Đảo Dừa siêu siêu VIP, giá rẻ nhất thị trường","Dự án The Empire - Vinhomes Ocean Park 2, Xã Long Hưng, Văn Giang, Hưng Yên",36 tỷ,"~149,73 triệu/m²",,Văn Giang,"240,43 m²",,,Đông - Nam,,,,Đang chờ sổ,20.94243621826172,105.9552993774414
https://batdongsan.com.vn/ban-dat-nen-du-an-duong-d34-xa-nghia-hiep-prj-pho-noi-house/ban-so-do-tien-ich-day-cach-nga-tu-300m-cach-quoc-lo-5a-500m-pr40812630,"Bán đất sổ đỏ Phố Nối House, tiện ích đầy đủ, cách ngã tư Phố Nối 300m, cách Quốc lộ 5A 500m","Phố Nối House, Đường D34, Xã Nghĩa Hiệp, Yên Mỹ, Hưng Yên",38 triệu/m²,"~2,28 tỷ",,Yên Mỹ,60 m²,5 m,"12,5 m",,,,,Sổ đỏ/ Sổ hồng,20.9266943454835,106.043237627521
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-pho-bien-16-xa-nghia-tru-prj-the-crown-vinhomes-ocean-park-3/ban-can-goc-vtd-ngay-cong-vao-cong-vien-nuoc-vin-3-gia-sieu-re-chi-16x-ty-sieu-dep-hang-hiem-doc-pr40812611,"Bán căn góc VTD ngay cổng vào công viên nước Vin 3, giá siêu rẻ chỉ 16x tỷ siêu đẹp hàng hiếm độc","The Crown - Vinhomes Ocean Park 3, Đường Phố Biển 16, Xã Nghĩa Trụ, Văn Giang, Hưng Yên",16 tỷ,"~177,78 triệu/m²",,Văn Giang,90 m²,,20 m,Đông - Nam,Tây - Bắc,,,Sổ đỏ/ Sổ hồng,20.941484,105.9569
https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-xa-nghia-tru-prj-the-crown-vinhomes-ocean-park-3/can-ban-gap-goc-3-mat-tien-140m2-doi-dien-mega-grand-world-ha-noi-3-pr40812578,"Cần bán gấp góc 3 mặt tiền Shophouse 140m2 đối diện Mega Grand World Hà Nội, Vinhomes Ocean Park 3","Dự án The Crown - Vinhomes Ocean Park 3, Xã Nghĩa Trụ, Văn Giang, Hưng Yên",35 tỷ,~250 triệu/m²,6 phòng,Văn Giang,140 m²,34 m,20 m,Đông - Nam,Đông - Bắc,5 tầng,5 phòng,,20.941484451293945,105.95690155029297
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-xuan-quan-prj-haven-park-residences/-ban-truc-15-eco-view-btd-gia-chi-4-5-ty-lien-he-pr39291921,"Cần bán căn hộ 3PN 2WC trục 15 Haven Park Ecopark view BTĐ, giá chỉ 5,4 tỷ, liên hệ 0862 292 ***","Dự án Haven Park Residences, Xã Xuân Quan, Văn Giang, Hưng Yên","5,4 tỷ","~48,86 triệu/m²",3 phòng,Văn Giang,"110,52 m²",,,,Đông - Nam,,2 phòng,Hợp đồng mua bán,20.9620552062988,105.931800842285
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-xuan-quan-prj-sky-forest-residences-ecopark/chinh-chu-ban-nha-3-ty-2-bao-phi-60-2-ngu-2-ve-sinh-tai-residences-pr40717877,Chính chủ bán nhà căn 3tỷ2 bao phí 60m2 2 phòng ngủ 2 vệ sinh tại Sky Forest Residences 0981 340 ***,"Dự án Sky Forest Residences , Xã Xuân Quan, Văn Giang, Hưng Yên","3,2 tỷ","~53,33 triệu/m²",2 phòng,Văn Giang,60 m²,,,Tây - Bắc,Đông - Nam,,2 phòng,Sổ đỏ/ Sổ hồng,20.9620552062988,105.931800842285
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-truc-1-xa-xuan-quan-prj-khu-do-thi-ecopark/-chinh-chu-gia-dinh-toi-ban-duplex-cao-cap-150m2-full-view-song-hong-cuc-dep-pr40846312,"(Chính chủ) Gia đình tôi cần bán căn Duplex cao cấp 150m2 Ecopark full đồ, view sông Hồng cực đẹp","Dự án Ecopark, Đường Trúc, Xã Xuân Quan, Văn Giang, Hưng Yên","9,2 tỷ","~61,33 triệu/m²",3 phòng,Văn Giang,150 m²,,,,,,3 phòng,Sổ đỏ/ Sổ hồng,20.97422218322754,105.9221420288086
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-xuan-quan-prj-the-fibonan-ecopark/truc-tiep-cdt-ban-gia-tot-nhat-mua-o-hay-dau-tu-chi-tu-850tr-ls-0-full-tu-bep-dieu-a-pr40164078,Trực tiếp CĐT bán căn hộ giá tốt nhất mua ở hay đầu tư chỉ từ 850tr + LS 0% full tủ bếp + điều hòa,"Dự án The Fibonan Ecopark, Xã Xuân Quan, Văn Giang, Hưng Yên","2,8 tỷ","~47,61 triệu/m²",2 phòng,Văn Giang,"58,81 m²",,,,,,2 phòng,HĐ,20.9620552062988,105.931800842285
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-xuan-quan-prj-the-fibonan-ecopark/em-giang-pkd-chia-se-6-yeu-to-hoi-tu-tai-ck-7-gtch-htls-0-24th-qua-tan-gia-100tr-pr40588012,"Em Giang PKD chia sẻ 6 yếu tố hội tụ tại The Fibonan,căn 3N 79m2 CK 7%,HTLS 0% 24th, tân gia 100tr","Dự án The Fibonan Ecopark, Xã Xuân Quan, Văn Giang, Hưng Yên","3,9 tỷ","~49,37 triệu/m²",3 phòng,Văn Giang,79 m²,,,Đông - Nam,Đông - Nam,,2 phòng,Sổ đỏ/ Sổ hồng,20.9620552062988,105.931800842285
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-cuu-cao-prj-the-fibonan-ecopark/ban-2pn-dep-nhat-du-an-ban-cong-dong-nam-view-song-san-golf-3-5ty-htls-0-ck6-60-trieu-pr40796423,"Bán căn 2PN đẹp nhất dự án ban công Đông Nam view sông, sân golf 3.5tỷ, HTLS 0%, CK 6% + 60 triệu","Dự án The Fibonan Ecopark, Xã Cửu Cao, Văn Giang, Hưng Yên","3,5 tỷ","~51,47 triệu/m²",2 phòng,Văn Giang,68 m²,,,Tây - Bắc,Đông - Nam,,2 phòng,HĐMB,20.9620552062988,105.931800842285
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-xuan-quan-prj-the-fibonan-ecopark/em-giang-pkd-chu-dau-tu-chi-600tr-so-huu-ngay-2pn-ck-9-htls-0-trong-24th-qua-tang-25tr-pr39641609,"Em Giang PKD chủ đầu tư giảm ngay 300tr căn hộ 2PN CK 9%, HTLS 0% trong 24th, quà tặng tân gia 45tr","Dự án The Fibonan Ecopark, Xã Xuân Quan, Văn Giang, Hưng Yên","3,1 tỷ","~47,69 triệu/m²",2 phòng,Văn Giang,65 m²,,,Đông - Nam,Đông - Nam,,2 phòng,Sổ đỏ/ Sổ hồng,20.962055206298828,105.93180084228516
https://batdongsan.com.vn/ban-dat-xa-dong-tao/346m2-duong-xe-tai-gan-song-mat-tien-13-35m-thich-hop-dau-tu-de-o-pr40746970,"346m2 đường xe tải gần sông, mặt tiền 13,35m thích hợp đầu tư để ở","Xã Đông Tảo, Khoái Châu, Hưng Yên",11 triệu/m²,"~3,81 tỷ",,Khoái Châu,346 m²,"13,35 m",,,,,,Sổ đỏ,20.8916905596844,105.955354983578
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-truc-1-xa-xuan-quan-prj-khu-do-thi-ecopark/tong-dien-ban-nhanh-don-lap-319-m2-36-5-ty-pr40583999,"Tống Diễn 0944 866 ***. Bán nhanh biệt thự đơn lập Ecopark, 319 m2, 36.5 tỷ","Dự án Ecopark, Đường Trúc, Xã Xuân Quan, Văn Giang, Hưng Yên","36,5 tỷ","~114,42 triệu/m²",4 phòng,Văn Giang,319 m²,18 m,6 m,Tây - Nam,,3 tầng,4 phòng,Sổ đỏ/ Sổ hồng,20.9742221832275,105.922142028809
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-truc-1-xa-xuan-quan-prj-khu-do-thi-ecopark/tong-dien-ban-gap-tho-20-5-ty-pr39820802,"Tống Diễn 0944 866 ***. Bán song lập Vườn Tùng Ecopark, nhà thô, hoàn thiện mặt ngoài, giá chuẩn","Dự án Ecopark, Đường Trúc, Xã Xuân Quan, Văn Giang, Hưng Yên",22 tỷ,"~135,8 triệu/m²",4 phòng,Văn Giang,162 m²,20 m,6 m,Đông - Nam,,3 tầng,4 phòng,Sổ đỏ/ Sổ hồng.,20.97422218322754,105.9221420288086
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-truc-1-xa-xuan-quan-prj-khu-do-thi-ecopark/tong-dien-ban-nhanh-don-lap-gia-re-nhat-truong-pr40472795,"Tống Diễn 0944 866 ***. Bán nhanh biệt thự đơn lập Ecopark, giá rẻ nhất thị trường","Dự án Ecopark, Đường Trúc, Xã Xuân Quan, Văn Giang, Hưng Yên",67 tỷ,"~118,17 triệu/m²",4 phòng,Văn Giang,567 m²,20 m,6 m,Tây - Nam,,3 tầng,4 phòng,Sổ đỏ/ Sổ hồng,20.97422218322754,105.9221420288086
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-xuan-quan-prj-aqua-bay-sky-residences/ban-2n2wc-huong-mat-gia-2-7-bao-phi-lh-pr40590432,"Bán căn hộ 2PN 2WC hướng mát giá nhỉnh 3 tỷ bao phí, LH: 0979 029 ***","Dự án Aqua Bay Sky Residences, Xã Xuân Quan, Văn Giang, Hưng Yên","3,25 tỷ","~47,1 triệu/m²",2 phòng,Văn Giang,69 m²,,,Nam,Bắc,,2 phòng,Sổ đỏ/ Sổ hồng,20.9548931121826,105.939765930176
https://batdongsan.com.vn/ban-dat-xa-cuu-cao/gia-dinh-co-manh-120m2-muon-ban-gia-30-trieu-1m2-ai-muon-mua-lien-he-pr40629151,"Gia đình có mảnh đất 120m2 muốn bán giá 30 triệu/m2, ai muốn mua liên hệ 0981 340 ***","Xã Cửu Cao, Văn Giang, Hưng Yên",30 triệu/m²,"~3,6 tỷ",,Văn Giang,120 m²,6 m,5 m,Tây - Bắc,,,,Sổ đỏ/ Sổ hồng,20.9620973151978,105.951589890457
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-xuan-quan-prj-aqua-bay-sky-residences/-ban-45m-westbay-gia-1-1xx-bao-phi-pr37173681,"Cần bán căn hộ 45m2 Westbay giá 1,850 tỷ bao phí","Dự án Aqua Bay Sky Residences, Xã Xuân Quan, Văn Giang, Hưng Yên","1,85 tỷ","~41,11 triệu/m²",1 phòng,Văn Giang,45 m²,,,Đông - Nam,Tây - Bắc,,1 phòng,Sổ đỏ chính chủ,20.9548931121826,105.939765930176
